Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-044082,2019-09,09/06/2019 03:40,Y, , ,1, , 41024,1,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,3517,BINGHAM AVE,16, , ,3517,BINGHAM,893494.5,999826.4
19-044080,2019-09,09/06/2019 03:57,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5003,GOODFELLOW BLVD,76, , ,5003,GOODFELLOW,887701.6,1044511
19-047141,2019-09,09/06/2019 04:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5204,LOTUS AVE,52, , ,5204,LOTUS,887767.6,1032112
19-044253,2019-09,09/06/2019 04:15,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4017,KOSSUTH AVE,68, , ,4017,KOSSUTH,899444.3,1032435
19-044219,2019-09,09/06/2019 04:15,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3646,NEOSHO ST,16, ,APT 1W,3646,NEOSHO,891708.9,998831.1
19-044094,2019-09,09/06/2019 04:25,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5823,WILSON AVE,12, ,@HOTEL- RED ROOF, , ,881554.4,1013910
19-044088,2019-09,09/06/2019 05:40,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",2166,HAMPTON AVE,12,QUIK TRIP, ,2166,HAMPTON,881175.8,1013045
19-044099,2019-09,09/06/2019 05:45,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,400,SHENANDOAH AVE,20, , ,400,SHENANDOAH,905207,1008752
19-044218,2019-09,09/06/2019 06:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,8625,TARA LN,73, , ,8625,TARA,893197.1,1049505
19-044090,2019-09,09/06/2019 06:40,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / I 55 SOUTHBOU,21, , , , ,904633.8,1011575
19-044087,2019-09,09/06/2019 06:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / LINDENWOOD AVE,14, , , , ,879176.4,1005385
19-044640,2019-09,09/06/2019 07:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3650,SALENA ST,18, , ,3650,SALENA,899993.4,1002885
19-044146,2019-09,09/06/2019 07:20,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4624,LANSDOWNE AVE,5, ,LANSDOWNE PLACE,4624,LANSDOWNE,885297.3,1002553
19-044093,2019-09,09/06/2019 07:20,Y, , ,1, , 51121,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,4518,N 19TH ST,66, , ,4518,19TH,903934.3,1032972
19-044204,2019-09,09/06/2019 07:45,Y, , ,1, ,182130,0,DRUGS-POSSESSION/HEROIN,1006,EXACTA CT,0, , ,1000,EXACTA,874430.5,1093729
19-044283,2019-09,09/06/2019 08:00,Y, , ,1, , 72130,6,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,433,THATCHER AVE,74, , ,433,THATCHER,897961.1,1045582
19-044108,2019-09,09/06/2019 08:20,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1001,N TUCKER BLVD,61, , ,1001,TUCKER,907142.4,1020450
19-044112,2019-09,09/06/2019 08:23,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU, , ,900507.7,1015458
19-046528,2019-09,09/06/2019 08:29,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5653,BISCHOFF AVE,12, , ,5653,BISCHOFF,882358,1013380
19-044247,2019-09,09/06/2019 08:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3824,LINDELL BLVD,37,SLU, ,1325,GRAND,894568.5,1021340
19-044131,2019-09,09/06/2019 08:45,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",909,S 13TH ST,36, ,@PEOPLE READY,909,13TH,905192.3,1014791
19-044106,2019-09,09/06/2019 08:47,Y, , ,1, ,250000,1,LOITERING-BEGGING,900,LOUGHBOROUGH AVE,1,CARONDOELT NEIGHBORHOOD,HIGHWAY 55 NB EXIT RAMP,5501,LOUGHBOROUGH,888861.4,991772.8
19-044122,2019-09,09/06/2019 09:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,CARONDELET PARK,80, ,@CARONDELET PARK, , ,887492.8,993752.6
19-046940,2019-09,09/06/2019 09:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,BIRCHER BLVD / PLOVER AVE,72, , ,4014,UNION,888836.5,1041509
19-044377,2019-09,09/06/2019 09:10,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4517,IDAHO AVE,16, , ,4517,IDAHO,893613.2,998332.4
19-044127,2019-09,09/06/2019 09:10,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2819,UNION BLVD,50, , , , ,887838.4,1034051
19-044127,2019-09,09/06/2019 09:10,Y, , ,1, , 43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2819,UNION BLVD,50, , , , ,887838.4,1034051
19-044125,2019-09,09/06/2019 09:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3451,POTOMAC ST,19, , ,3451,POTOMAC,894114.9,1005114
19-044159,2019-09,09/06/2019 09:30,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3000,GRAVOIS AVE,30,TAYLOR AUTO SALES, ,3000,GRAVOIS,896677.8,1007608
19-044132,2019-09,09/06/2019 09:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6070,CATES AVE,48, , ,6070,CATES,878664.2,1028630
19-044190,2019-09,09/06/2019 09:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4512,WESTMINSTER PL,38, , , , ,889814.6,1024604
19-045109,2019-09,09/06/2019 09:46,Y, , ,1, ,101000,1,FORGERY,200,E KOELN AVE,2,APEX METAL FINISHING,APEX METAL FINISHING,200,KOELN,889796.5,988208.6
19-044123,2019-09,09/06/2019 09:46,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4610,TENNESSEE AVE,16, , ,4610,TENNESSEE,892739.2,998608.1
19-044134,2019-09,09/06/2019 09:50,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,3117,THOMAS ST,77, , ,3117,THOMAS,899287.4,1023446
19-044186,2019-09,09/06/2019 10:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2315,S KINGSHIGHWAY BLVD,13,WALGREENS, ,2315,KINGSHIGHWAY,886595.3,1011915
19-044691,2019-09,09/06/2019 10:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,5220,BONITA AVE,6, , ,5220,BONITA,880755,997726.5
19-044141,2019-09,09/06/2019 10:10,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,S COMPTON AVE / MOUNT PLEASANT,17, , , , ,894232.8,997727.6
19-044145,2019-09,09/06/2019 10:12,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
19-044139,2019-09,09/06/2019 10:24,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4571,MANCHESTER AVE,39, , , , ,887557.8,1016953
19-044717,2019-09,09/06/2019 11:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5861,PAGE BLVD,78, , ,5861,PAGE,881676.1,1032233
19-044180,2019-09,09/06/2019 11:00,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3416,BELT AVE,50, , ,3416,BELT,887458.9,1036567
19-044152,2019-09,09/06/2019 11:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 9TH ST / MALLINCKRODT ST,64, , , , ,906923.3,1029742
19-044157,2019-09,09/06/2019 11:14,Y, , ,1, , 52112,5,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,3607,HAMILTON AVE,50, ,@HOTEL- VEGAS INN,3607,HAMILTON,884714.6,1038923
19-046120,2019-09,09/06/2019 11:24,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3925,LINDELL BLVD,38,CVS, ,3925,LINDELL,894199,1021580
19-044155,2019-09,09/06/2019 11:27,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2315,ARSENAL ST,22, , , , ,899140.3,1007090
19-044333,2019-09,09/06/2019 11:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,MANCHESTER AVE / TOWER GROVE A,39, , , , ,889643,1017196
19-044175,2019-09,09/06/2019 11:59,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,715,S BROADWAY,35,DOODES TIRES,DODDS TIRES,715,BROADWAY,907965.6,1014530
19-044179,2019-09,09/06/2019 12:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4411,N NEWSTEAD AVE,69, ,@CENTRAL MEDICAL HOSPITAL, , ,897186.1,1035819
19-044166,2019-09,09/06/2019 12:10,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5003,NATURAL BRIDGE AVE,70, ,BP- NATURAL BRIDGE AND N KINGSHIGHWA,5003,NATURAL BRIDGE,891035.4,1035280
19-044170,2019-09,09/06/2019 12:20,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4924,BANCROFT AVE,7, , ,4924,BANCROFT,884351,1003449
19-044237,2019-09,09/06/2019 12:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,710,BITTNER ST,74, , ,710,BITTNER,897648.8,1047751
19-044171,2019-09,09/06/2019 12:36,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / MAGNOLIA,81, , , , ,886408.4,1010690
19-044164,2019-09,09/06/2019 12:44,Y, , ,1, ,250000,4,LOITERING-BEGGING,810,LOCUST ST,35, , , , ,908188.5,1018183
19-044165,2019-09,09/06/2019 12:48,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,915,OLIVE ST,35, ,@SWB SYNDICATE TRUST BLDG,915,OLIVE,907586.3,1018176
19-044178,2019-09,09/06/2019 13:13,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8227,S BROADWAY,2, ,FIRE HOUSE 34,8227,BROADWAY,887774.8,986544.2
19-044174,2019-09,09/06/2019 13:13,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7102,MINNESOTA AVE,1, , ,7102,MINNESOTA,890099.8,989941.2
19-044228,2019-09,09/06/2019 13:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3048,WHITTIER ST,56, ,APT BUILDING,3048,WHITTIER,896851.4,1030368
19-044195,2019-09,09/06/2019 13:35,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38, , ,4949, ,887396.8,1020150
19-044184,2019-09,09/06/2019 13:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,111,S 10TH ST,35, , ,111,10TH,907152.9,1016986
19-044184,2019-09,09/06/2019 13:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,111,S 10TH ST,35, , ,111,10TH,907152.9,1016986
19-044329,2019-09,09/06/2019 14:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5627,ETZEL AVE,48, , ,5627,ETZEL,882345.4,1030656
19-044198,2019-09,09/06/2019 14:50,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,MOUNT PLEASANT ST / VIRGINIA A,16, , , , ,893693.6,997809.1
19-044198,2019-09,09/06/2019 14:50,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,MOUNT PLEASANT ST / VIRGINIA A,16, , , , ,893693.6,997809.1
19-044348,2019-09,09/06/2019 15:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,410,S EUCLID AVE,38, , ,507,EUCLID,888006.9,1020596
19-044270,2019-09,09/06/2019 15:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N BROADWAY / CONVENTION PZ,35, , , , ,909451.5,1018921
19-044236,2019-09,09/06/2019 15:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3500,S COMPTON AVE,19, ,CITY STREET,1915,OLIVE,895390.3,1004778
19-044240,2019-09,09/06/2019 15:05,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,344,N SARAH ST,38, , ,344,SARAH,892900,1022245
19-044209,2019-09,09/06/2019 15:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / MEMORIAL DR,35, ,ALIAS I 70 EB/MEMORIAL, , ,909825.4,1017781
19-044208,2019-09,09/06/2019 15:58,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5101,WILSON AVE,12, , ,5101,WILSON,885572.9,1013103
19-044359,2019-09,09/06/2019 16:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,811,ALLEN AVE,21, , ,811,ALLEN,904754.6,1010206
19-044718,2019-09,09/06/2019 16:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1208,S 11TH ST,34,LASALLE HOUSING COMPLEX, ,1208,11TH,905424,1013560
19-044220,2019-09,09/06/2019 16:26,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 7TH ST / I 44 WESTBOUND,35, , , , ,906811.3,1012468
19-044309,2019-09,09/06/2019 16:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2751,PESTALOZZI ST,30, ,APT 1E,2751,PESTALOZZI,897964.1,1008273
19-044668,2019-09,09/06/2019 16:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4927,MURDOCH AVE,7, , ,4927,MURDOCH,883793.4,1002457
19-044225,2019-09,09/06/2019 16:35,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4712,SIGEL AVE,6, , ,4726,SIGEL,883535.8,998538.3
19-044216,2019-09,09/06/2019 16:35,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,I 44 WB,0, , , , ,0,0
19-044226,2019-09,09/06/2019 16:45,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,832,CANAAN AVE,74, , ,835,CANAAN,897145.1,1051140
19-044230,2019-09,09/06/2019 16:50,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3300,ITASKA ST,16, ,STREET, , ,893520.8,997158.3
19-044922,2019-09,09/06/2019 16:50,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1135,BRISTOL LN,63, , ,1135,BRISTOL,908316.5,1024404
19-044239,2019-09,09/06/2019 16:52,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-044239,2019-09,09/06/2019 16:52,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
19-044229,2019-09,09/06/2019 16:55,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,0,GASCONADE ST / I 55 SOUTHBOUND,18, , , , ,898661.2,1000422
19-044917,2019-09,09/06/2019 17:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4065,GILES AVE,16, , ,4065,GILES,892112,1001498
19-044320,2019-09,09/06/2019 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1415,N 13TH ST,61,CITY FORESTRY, ,1415,13TH,907436.9,1021789
19-044424,2019-09,09/06/2019 17:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1635,WASHINGTON AVE,36, , ,1635,WASHINGTON,905008.9,1019615
19-044372,2019-09,09/06/2019 17:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5268,MAPLE AVE,51, , ,5268,MAPLE,885313.3,1029100
19-044376,2019-09,09/06/2019 17:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,920,S GRAND BLVD,37,CAPTAIN D S, , , ,895552.6,1016968
19-049003,2019-09,09/06/2019 17:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4849,LEE AVE,69, ,RESIDENCE,4849,LEE,893318.7,1036289
19-044214,2019-09,09/06/2019 17:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / WASHINGTON AV,35, ,@I 44 EASTBOUND / WASHINGTON AVE, , ,909948.2,1018283
19-044227,2019-09,09/06/2019 17:08,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4409,CASTLEMAN AVE,13, ,UNIT 2W,4409,CASTLEMAN,888758.5,1013203
19-044234,2019-09,09/06/2019 17:55,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1003,S TUCKER BLVD,34, , , , ,905532,1014351
19-044730,2019-09,09/06/2019 18:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5387,PERSHING AVE,47, , ,5387,PERSHING,883751.3,1024964
19-044993,2019-09,09/06/2019 18:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3615,OLIVE ST,77,CONTINENTAL LIFE BUILDING APARTMENT, , , ,896605.4,1021497
19-044699,2019-09,09/06/2019 18:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",2509,MARCUS AVE,56, , ,2509,MARCUS,891416.7,1030793
19-044977,2019-09,09/06/2019 18:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,7804,CLYMER DR,4, , ,7804,CLYMER,883510.4,990606.1
19-044254,2019-09,09/06/2019 18:00,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1206,N KINGSHIGHWAY BLVD,53, , , , ,888166.7,1028459
19-044352,2019-09,09/06/2019 18:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 15TH ST / WASHINGTON AVE,36, , ,701,15TH,905843.4,1019335
19-044244,2019-09,09/06/2019 18:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,CHOUTEAU AVE / TRUMAN PKWY,33, , , , ,903721,1014843
19-044251,2019-09,09/06/2019 18:50,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1420,HAMPTON AVE,41, ,@MCDONALDS - HAMPTON,5700,HIGHLANDS PLAZA,880916,1016337
19-044268,2019-09,09/06/2019 18:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2600,LEMP AVE,22, ,STREET,1831,SIDNEY,901599.3,1008629
19-044693,2019-09,09/06/2019 19:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1172,HOWELL ST,74, , ,1172,HOWELL,894793.3,1051619
19-044258,2019-09,09/06/2019 19:00,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,BISSELL ST / BLAIR AVE,66, , , , ,904282.4,1033111
19-046885,2019-09,09/06/2019 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5412,MICHIGAN AVE,1, , ,5412,MICHIGAN,893492.2,994576.9
19-044252,2019-09,09/06/2019 19:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N KINGSHIGHWAY BLVD / SAINT LO,55, ,ALIAS KINGSHIGHWAY/ST LOUIS, , ,890079.4,1033431
19-044323,2019-09,09/06/2019 19:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3330,N KINGSHIGHWAY BLVD,55, , ,3330,KINGSHIGHWAY,890685.2,1034532
19-044269,2019-09,09/06/2019 19:10,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1266,AMHERST PL,48, , ,1266,AMHERST,880523.9,1032354
19-044250,2019-09,09/06/2019 19:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5600,OAKLAND AVE,41, ,@FOREST PARK COMM COLLEGE,5600,OAKLAND,883501.3,1018059
19-044250,2019-09,09/06/2019 19:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5600,OAKLAND AVE,41, ,@FOREST PARK COMM COLLEGE,5600,OAKLAND,883501.3,1018059
19-044295,2019-09,09/06/2019 19:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,500,PINE ST,35,KIENER EAST GARAGE, ,211,BROADWAY,908732.9,1017197
19-044249,2019-09,09/06/2019 19:40,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,400,N EUCLID AVE,38,PI PIZZA, , , ,888504.9,1025085
19-044335,2019-09,09/06/2019 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5735,CHAMBERLAIN AVE,48, , ,5735,CHAMBERLAIN,881730.9,1030005
19-044340,2019-09,09/06/2019 20:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3729,CONNECTICUT ST,15, , ,3729,CONNECTICUT,892766,1007644
19-044255,2019-09,09/06/2019 20:05,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36,SHELL GAS STATION, ,721,TUCKER,906857.6,1019492
19-044332,2019-09,09/06/2019 20:15,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4609,WESTMINSTER PL,38, , ,4609,WESTMINSTER,889496.1,1025019
19-044447,2019-09,09/06/2019 20:15,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,5355,PERSHING AVE,47, , ,5355,PERSHING,884110.7,1024919
19-044350,2019-09,09/06/2019 20:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4176,FLORA PL,27, , ,4176,FLORA,890545,1012229
19-044343,2019-09,09/06/2019 20:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8418,MINNESOTA AVE,2, , , , ,886973.8,986415
19-046356,2019-09,09/06/2019 20:45,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,10,N TUCKER BLVD,35, ,CIVIL COURTS,200,TUCKER,906717.8,1017504
19-044272,2019-09,09/06/2019 21:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36,@ ENTERPRISE CENTER, , , ,905209.3,1017077
19-044282,2019-09,09/06/2019 21:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36,ENTERPRISE CENTER, ,1401,CLARK,905209.3,1017077
19-044282,2019-09,09/06/2019 21:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36,ENTERPRISE CENTER, ,1401,CLARK,905209.3,1017077
19-044324,2019-09,09/06/2019 21:00,Y, , ,1, , 71040,6,AUTO THEFT-PERM RETNT/ATTEMPT,850,RIVERTRAIL CT,74, , ,850,RIVERTRAIL,899048.3,1054147
19-044285,2019-09,09/06/2019 21:00,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1000,N 19TH ST,61, , ,1000,19TH,904464.4,1021061
19-044443,2019-09,09/06/2019 21:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1000,S NEWSTEAD AVE,39, , ,1000,NEWSTEAD,889255.9,1017947
19-044296,2019-09,09/06/2019 22:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2137,GEYER AVE,23, ,REAR ALLEY PARKING TO VICTIM S APART,2137,GEYER,900754.4,1011992
19-044401,2019-09,09/06/2019 22:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4593,MAFFITT AVE,56, , ,4593,MAFFITT,892662.9,1031392
19-044274,2019-09,09/06/2019 22:05,Y, , ,1, ,263820,4,OBSTRUCT GOVRN OP-PARK ORD VIOL,1300,OLIVE ST,36, ,INSIDE PARK,1300,OLIVE,906211.2,1018426
19-044276,2019-09,09/06/2019 22:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,801,LOCUST ST,35,OLD POST OFFICE PLAZA, ,801,LOCUST,908096.1,1018265
19-044535,2019-09,09/06/2019 22:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1301,CONVENTION PZ,36, , ,1301,CONVENTION,906781.9,1019635
19-046289,2019-09,09/06/2019 22:30,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,5916,MINNESOTA AVE,1, , ,5916,MINNESOTA,892853.4,992948.2
19-044297,2019-09,09/06/2019 23:00,Y, , ,1, , 72130,5,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,5832,CABANNE AVE,48, , ,5832,CABANNE,880898.8,1028739
19-048382,2019-09,09/06/2019 23:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,615,CLARA AVE,47, , ,615,CLARA,882264.8,1026647
19-044279,2019-09,09/06/2019 23:00,Y, , ,1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,200,N TUCKER BLVD,35, , , , ,906567.2,1018060
19-044289,2019-09,09/06/2019 23:05,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3952,PENNSYLVANIA AVE,16, , ,3952,PENNSYLVANIA,895865.8,1001510
