Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-037470,2019-08,08/02/2019 22:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2911,N GRAND BLVD,59, , ,2911,GRAND,900083.6,1028530
19-037452,2019-08,08/02/2019 23:00,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,CHOUTEAU AVE / S LEONOR K SULL,20, , , , ,909369.4,1012916
19-037460,2019-08,08/02/2019 23:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / SULLIVAN AVE,59, , , , ,900533,1028687
19-037472,2019-08,08/02/2019 23:20,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5064,CATES AVE,51, , ,5064,CATES,887233.5,1027434
19-037455,2019-08,08/02/2019 23:20,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,E MARGARETTA AVE / TURNER AVE,68, , , , ,896767.7,1033169
19-037454,2019-08,08/02/2019 23:25,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,100,S LEONOR K SULLIVAN BLVD,35, , , , ,911070.5,1018364
19-037463,2019-08,08/02/2019 23:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4656,MICHIGAN AVE,17, ,2ND FLR,4656,MICHIGAN,894485.6,997001.8
19-037491,2019-08,08/02/2019 23:31,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3911,KEOKUK ST,16, , ,3911,KEOKUK,890932.9,1002824
19-037458,2019-08,08/02/2019 23:37,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1200,CASS AVE,62, , , , ,907760.4,1022224
19-037456,2019-08,08/02/2019 23:39,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,5516,S GRAND BLVD,1, , , , ,890719.1,996189.7
19-037501,2019-08,08/02/2019 23:40,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5954,DRURY LA,73, , ,5954,DRURY,892516.1,1048172
19-037543,2019-08,08/02/2019 23:45,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4616,ARSENAL ST,15, , ,4616,ARSENAL,886937.7,1009162
19-037457,2019-08,08/02/2019 23:57,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,710,N 15TH ST,36,CLUB EUROPE, , , ,905945.6,1019607
19-037555,2019-08,08/03/2019 00:01,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6233,DELMAR BLVD,48, , ,6233,DELMAR,877122.5,1027707
19-037532,2019-08,08/03/2019 00:01,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3422,PENNSYLVANIA AVE,19, ,REAR YARD,3422,PENNSYLVANIA,896444.3,1005061
19-037889,2019-08,08/03/2019 00:01,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",5244,ALCOTT AVE,72, , ,5244,ALCOTT,892427.1,1041901
19-037573,2019-08,08/03/2019 00:01,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3728,HYDRAULIC AVE,15, , ,3728,HYDRAULIC,891576.4,1003568
19-037468,2019-08,08/03/2019 00:20,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4929,MCPHERSON AVE,38, , , , ,888212.5,1025308
19-037465,2019-08,08/03/2019 00:25,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,701,CONVENTION PZ,35, ,@AMERICA S CENTER, , ,908773.3,1019107
19-037475,2019-08,08/03/2019 01:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3254,OHIO AVE,30, , ,3254,OHIO,898231.7,1005801
19-037469,2019-08,08/03/2019 01:00,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3452,POTOMAC ST,19, ,WHT DODGE CHARGER, , ,894081.3,1004933
19-037477,2019-08,08/03/2019 01:13,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / RIVERVIEW BLV,70, , , , ,888467.3,1043114
19-037586,2019-08,08/03/2019 01:15,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5838,W FLORISSANT AVE,72, , ,5838,FLORISSANT,891868.2,1045851
19-037586,2019-08,08/03/2019 01:15,Y, , ,1, , 43022,6,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,5838,W FLORISSANT AVE,72, , ,5838,FLORISSANT,891868.2,1045851
19-037586,2019-08,08/03/2019 01:15,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5838,W FLORISSANT AVE,72, , ,5838,FLORISSANT,891868.2,1045851
19-037480,2019-08,08/03/2019 01:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7120,VIRGINIA AVE,1, , ,7120,VIRGINIA,889432.9,990261.8
19-037473,2019-08,08/03/2019 01:25,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,118,MORGAN ST,35, ,@BIG DADDYS,118,MORGAN,910499.1,1018622
19-037484,2019-08,08/03/2019 02:00,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",6012,PENNSYLVANIA AVE,1, , ,6012,PENNSYLVANIA,892908.1,992497.6
19-037484,2019-08,08/03/2019 02:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6012,PENNSYLVANIA AVE,1, , ,6012,PENNSYLVANIA,892908.1,992497.6
19-037520,2019-08,08/03/2019 02:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2258,S COMPTON AVE,26, , ,2258,COMPTON,896379.9,1011187
19-037486,2019-08,08/03/2019 02:30,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5429,BISCHOFF AVE,12, , ,5427,BISCHOFF,883475,1013041
19-037490,2019-08,08/03/2019 02:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,2711,UNION BLVD,50, , ,2711,UNION,887620.8,1033551
19-037534,2019-08,08/03/2019 02:45,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3252,OHIO AVE,30, , ,3252,OHIO,898235.4,1005824
19-037488,2019-08,08/03/2019 03:20,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4566,LOUGHBOROUGH AVE,4, , ,6900,GRAVOIS,882297.5,995857.5
19-037483,2019-08,08/03/2019 03:26,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N JEFFERSON AVE / MARKET ST,36, , , , ,901481.3,1018754
19-037492,2019-08,08/03/2019 03:30,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3134,ARSENAL ST,25, ,1ST FLR,3134,ARSENAL,896033.3,1007955
19-037510,2019-08,08/03/2019 03:30,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,S 10TH ST / PARK AVE,34, ,UNDERNEATH I55 BRIDGE, , ,905645.1,1012608
19-037487,2019-08,08/03/2019 03:31,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2847,PESTALOZZI ST,24, , ,2851,GRAVOIS,897359.9,1008485
19-037489,2019-08,08/03/2019 03:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,515,N JEFFERSON AVE,37, , , , ,902081.1,1020126
19-037494,2019-08,08/03/2019 05:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1828,S 8TH ST,21, , ,1828,8TH,905174.2,1010560
19-037495,2019-08,08/03/2019 05:25,Y, , ,1, , 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,1009,LOCUST ST,35, ,URBAN SHARK,1009,LOCUST,907474.3,1018445
19-037496,2019-08,08/03/2019 05:48,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / NATURAL BRID,50, , , , ,885538.8,1038700
19-037504,2019-08,08/03/2019 06:27,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2939,MAGAZINE ST,59,BLUE CIRCLE REHAB AND NURSING,WALL OF BUILDING,2939,MAGAZINE,900492.4,1025241
19-037500,2019-08,08/03/2019 06:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,121,E MARCEAU ST,2, , , , ,887842.5,986105.6
19-037497,2019-08,08/03/2019 06:49,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,319,S 4TH ST,35, , ,319,4TH,908625.1,1015638
19-037503,2019-08,08/03/2019 07:38,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4300,GOODFELLOW BLVD,70, , ,4300,GOODFELLOW,886692.3,1040667
19-037511,2019-08,08/03/2019 07:45,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5861,HIGHLAND AVE,50, , ,5800,HIGHLAND,883418,1035449
19-040762,2019-08,08/03/2019 08:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3205,HAMPTON AVE,9, , ,3205,HAMPTON,879811.9,1008954
19-037508,2019-08,08/03/2019 08:07,Y, , ,1, , 42014,2,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3639,WINNEBAGO ST,15, ,DOWNSTAIRS APT,3639,WINNEBAGO,892895.5,1003986
19-037513,2019-08,08/03/2019 08:20,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,N EUCLID AVE / WARWICK AVE,55, , , , ,889443.8,1030561
19-037509,2019-08,08/03/2019 08:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,324,DEBALIVIERE AVE,47,@ DAVITA DIALYSIS, ,324,DEBALIVIERE,881704.9,1025398
19-037518,2019-08,08/03/2019 08:32,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3916,ILLINOIS AVE,18, , ,3916,ILLINOIS,899192.6,1001317
19-037514,2019-08,08/03/2019 08:57,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1401,CHESTNUT ST,36,ETERNAL FLAME PARK, , , ,905512.7,1018113
19-037567,2019-08,08/03/2019 09:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",314,N BROADWAY,35, , ,315,BROADWAY,909160.7,1017621
19-037521,2019-08,08/03/2019 09:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3715,GRAVOIS AVE,15, , ,3623,GUSTINE,892500.6,1004571
19-037592,2019-08,08/03/2019 09:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3729,BAMBERGER AVE,16, , , , ,891833.4,1003444
19-041516,2019-08,08/03/2019 09:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6733,ARTHUR AVE,9, , ,6733,ARTHUR,875784.1,1008317
19-037517,2019-08,08/03/2019 09:11,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHEROKEE ST / IOWA AVE,19, , , , ,897785.9,1005248
19-039399,2019-08,08/03/2019 09:45,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4230,GRAVOIS AVE,16, , ,4230,GRAVOIS,889273.1,1002740
19-037523,2019-08,08/03/2019 09:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CLAXTON AVE / THEKLA AVE,71,RESIDENCE, , , ,892881.8,1041145
19-037624,2019-08,08/03/2019 10:00,Y, , ,1, , 44013,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",5355,DELMAR BLVD,49, , ,5355,DELMAR,884221.6,1026993
19-037775,2019-08,08/03/2019 10:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4659,LINDELL BLVD,38, , ,4659,LINDELL,888931.3,1023013
19-038609,2019-08,08/03/2019 10:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1250,CHOUTEAU AVE,33, , ,1250,CHOUTEAU,904923.6,1013991
19-037978,2019-08,08/03/2019 10:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2820,RUTGER ST,31, , ,2820,RUTGER,898996.7,1015094
19-039502,2019-08,08/03/2019 10:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1317,KRAFT ST,44, , ,1317,KRAFT,876963.1,1017362
19-037533,2019-08,08/03/2019 10:15,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5910,S KINGSHIGHWAY BLVD,6, , ,5910,KINGSHIGHWAY,882331.3,998921.1
19-037533,2019-08,08/03/2019 10:15,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5910,S KINGSHIGHWAY BLVD,6, , ,5910,KINGSHIGHWAY,882331.3,998921.1
19-038323,2019-08,08/03/2019 10:38,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,6330,LAURA AVE,76, , ,6330,LAURA,887582.6,1044733
19-037739,2019-08,08/03/2019 11:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3615,OLIVE ST,77, , ,3615,OLIVE,896605.4,1021497
19-037538,2019-08,08/03/2019 11:20,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6600,GRAVOIS AVE,4,BOULEVARD HEIGHTS, ,6640,GRAVOIS,882797.1,996545.6
19-037542,2019-08,08/03/2019 11:35,Y, , ,1, , 51111,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,3620,VIRGINIA AVE,19, , ,3620,VIRGINIA,894935.3,1003994
19-039890,2019-08,08/03/2019 11:46,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4916,JAMIESON AVE,8, ,3C,4916,JAMIESON,875045.6,1002881
19-038142,2019-08,08/03/2019 12:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3315,N 19TH ST,65, , ,3315,19TH,905975.3,1028194
19-037546,2019-08,08/03/2019 12:10,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,200,S TUCKER BLVD,35, ,@CITY JUSTICE CENTER,200,TUCKER,906343.9,1016785
19-037545,2019-08,08/03/2019 12:10,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,BRANNON AVE / PERNOD AVE,14, , , , ,883486.5,1005658
19-037547,2019-08,08/03/2019 12:13,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2747,GOODFELLOW BLVD,50, , , , ,884252.7,1035834
19-037549,2019-08,08/03/2019 12:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / S JEFFERSON AVE,22, , , , ,899446.1,1009319
19-037553,2019-08,08/03/2019 12:59,Y, , ,1, , 43015,6,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4138,W KOSSUTH AVE,68, ,2ND FL,4138,KOSSUTH,897942.2,1033075
19-037552,2019-08,08/03/2019 13:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4343,W FLORISSANT AVE,85,YMCA PARKING LOT, ,4343,FLORISSANT,898802.6,1036778
19-037636,2019-08,08/03/2019 13:10,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1501,WASHINGTON AVE,36,THE LAST HOTEL, ,1501,WASHINGTON,905761.7,1019418
19-037550,2019-08,08/03/2019 13:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,S 14TH ST / I 64 EASTBOUND,36, , , , ,905139.5,1016091
19-037558,2019-08,08/03/2019 13:30,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3846,S GRAND BLVD,16, ,@ FAMILY DOLLAR,3846,GRAND,893423.6,1002800
19-037562,2019-08,08/03/2019 13:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4031,DRYDEN AVE,69,VICTIMS RESIDENCE, ,4031,DRYDEN,894687.9,1034705
19-037593,2019-08,08/03/2019 13:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,0,GOODFELLOW BLVD / TERRY AVE,50, , ,5713,GOODFELLOW,884381.9,1035890
19-037566,2019-08,08/03/2019 13:45,Y, , ,1, , 31422,2,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,7057,CHIPPEWA ST,9, ,@SHOP N SAVE- CHIPPEWA,7057,CHIPPEWA,872714.9,1002363
19-037565,2019-08,08/03/2019 13:50,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
19-037560,2019-08,08/03/2019 13:50,Y, , ,1, , 32211,5,ROBBERY-RESIDENCE  /KNIFE USED/SUCCESSFUL,4023,KENNERLY AVE,56, ,1ST FLR,4023,KENNERLY,897079.4,1028620
19-037640,2019-08,08/03/2019 14:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1509,PRESERVATION PL,61, , ,1509,PRESERVATION,906189.8,1022184
19-038051,2019-08,08/03/2019 14:00,Y, , ,1, , 66601,2,"LARCENY-BICYCLES $500 - $24,999",4253,NORFOLK AVE,39, , ,4253,NORFOLK,889968.1,1016716
19-037919,2019-08,08/03/2019 14:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,604,PINE ST,35, , , , ,908422.1,1017299
19-038096,2019-08,08/03/2019 14:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3415,PARK AVE,31, , ,3415,PARK,896065.3,1014869
19-037952,2019-08,08/03/2019 15:00,Y, , ,1, ,182260,4,DRUGS-POSSESSION/METHAMPHETAMINE,400,S 14TH ST,36, , ,400,14TH,905362.3,1016200
19-037687,2019-08,08/03/2019 15:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4459,GIBSON AVE,39, , ,4459,GIBSON,888682.5,1018220
19-037572,2019-08,08/03/2019 15:25,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3601,S GRAND BLVD,19, , , , ,893507.8,1004763
19-038070,2019-08,08/03/2019 16:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5520,GRACE AVE,3, , ,5520,GRACE,890386.1,996383.4
19-037708,2019-08,08/03/2019 16:00,Y, , ,1, , 38111,1,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,0,N DAKOTA ST / VIRGINIA AVE,16, , ,1915,OLIVE,893948.5,998769.4
19-037580,2019-08,08/03/2019 16:14,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,4355,WEST PINE BLVD,38, , ,4355,WEST PINE,890770.9,1022097
19-037574,2019-08,08/03/2019 16:19,Y, , ,1, ,171200,2,SEX OFFNS-STATUATORY RAPE/FIRST,5800,WILSON AVE,12, ,@HOTEL- RED ROOF,5800,WILSON,0,0
19-037585,2019-08,08/03/2019 16:37,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4100,KENNERLY AVE,57, , ,4100,KENNERLY,896547.8,1028688
19-037583,2019-08,08/03/2019 16:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6210,W FLORISSANT AVE,76, , ,6210,FLORISSANT,890166.1,1048333
19-037587,2019-08,08/03/2019 16:50,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2812,CHEROKEE ST,19, ,ALLEYWAY,3451,IOWA,897471.1,1005296
19-037596,2019-08,08/03/2019 16:50,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3501,MIAMI ST,19, ,SIDEWALK, , ,893861,1004500
19-037581,2019-08,08/03/2019 16:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,EVANS AVE / N VANDEVENTER AVE,77, , , , ,896400.2,1025546
19-037678,2019-08,08/03/2019 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3105,MERAMEC ST,16, , ,3105,MERAMEC,895180.1,1000278
19-037833,2019-08,08/03/2019 17:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6,MARYLAND PLZ,38, , ,6,MARYLAND,888340.1,1023682
19-039584,2019-08,08/03/2019 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3973,EICHELBERGER ST,5, , ,3973,EICHELBERGER,888506.5,998382.4
19-037603,2019-08,08/03/2019 17:16,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,6028,MINNESOTA AVE,1, ,VICTIMS RESIDENCE,6028,MINNESOTA,892527.3,992613.4
19-037628,2019-08,08/03/2019 17:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1210,LOCUST ST,36, , ,1210,LOCUST,906389.8,1018559
19-037693,2019-08,08/03/2019 17:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4916,JAMIESON AVE,8, , ,4916,JAMIESON,875045.6,1002881
19-037598,2019-08,08/03/2019 17:50,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4442,LEXINGTON AVE,56, , , , ,894719.5,1032574
19-037690,2019-08,08/03/2019 18:20,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3909,FOLSOM AVE,28, , ,3909,FOLSOM,893100.8,1014916
19-037594,2019-08,08/03/2019 18:20,Y, , ,1, ,250000,5,LOITERING-BEGGING,0,N EUCLID AVE / MARYLAND AVE,38, , , , ,888340.1,1023682
19-037715,2019-08,08/03/2019 18:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3614,S BROADWAY,18, , ,3614,BROADWAY,900334.4,1003567
19-037697,2019-08,08/03/2019 19:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,882,RIVER RUN CT,75, , ,882,RIVER RUN,898983.8,1054509
19-037606,2019-08,08/03/2019 19:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N JEFFERSON AVE / STODDARD ST,61, , , , ,902228.3,1022234
19-037605,2019-08,08/03/2019 19:25,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / I 44 WESTBOUND,20, , ,3407,LAFAYETTE,908447.5,1013545
19-037626,2019-08,08/03/2019 19:30,Y, , ,1, ,222400,4,LIQUOR LAWS-PROCURING FOR A MINOR,700,CLARK AVE,35, ,@BUSCH STADIUM,700,CLARK,907901.1,1016212
19-037607,2019-08,08/03/2019 19:40,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3113,CHIPPEWA ST,19, , , , ,895596.8,1002935
19-037672,2019-08,08/03/2019 20:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5867,NINA PL,46, , ,5867,NINA,879728.6,1026036
19-037608,2019-08,08/03/2019 20:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2719,SHENANDOAH AVE,24, , , , ,898641.9,1010428
19-037610,2019-08,08/03/2019 20:27,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / UNION BLVD,38, , , , ,884933.8,1026513
19-037679,2019-08,08/03/2019 20:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4101,CALIFORNIA AVE,16, , ,4101,CALIFORNIA,896545.1,1000579
19-037617,2019-08,08/03/2019 20:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GOODFELLOW BLVD / LABADIE AVE,50, , ,4949, ,884789.4,1036662
19-037871,2019-08,08/03/2019 20:38,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4141,N TAYLOR AVE,69, , ,4141,TAYLOR,895244.1,1035144
19-037615,2019-08,08/03/2019 20:40,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CARTER AVE / DRYDEN AVE,69, , , , ,895993.8,1036317
19-037680,2019-08,08/03/2019 21:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3978,SCHILLER PL,5, , ,3978,SCHILLER,888245.2,998159.5
19-037681,2019-08,08/03/2019 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2646,OSAGE ST,16, , ,2646,OSAGE,897509.5,1001058
19-037688,2019-08,08/03/2019 21:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3719,MERAMEC ST,16, , ,3719,MERAMEC,892663.5,1000992
19-037613,2019-08,08/03/2019 21:28,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,301,N TUCKER BLVD,36, ,@US BANK - TUCKER, , ,906554.1,1018453
19-037751,2019-08,08/03/2019 21:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2649,WYOMING ST,30, , ,2649,WYOMING,898290.9,1006477
19-037633,2019-08,08/03/2019 21:30,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,CHEROKEE ST / OREGON AVE,19, , ,2127,RUSSELL,897136.5,1005347
19-037633,2019-08,08/03/2019 21:30, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,CHEROKEE ST / OREGON AVE,19, , ,2127,RUSSELL,897136.5,1005347
19-037773,2019-08,08/03/2019 22:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8519,CONCORD PL,74, , ,1915,OLIVE,896972.9,1050233
19-037620,2019-08,08/03/2019 22:00,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3430,S GRAND BLVD,25,SCHNUCKS, ,3430,GRAND,893788.8,1005469
19-037623,2019-08,08/03/2019 22:00,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N 14TH ST / COLE ST,36, , , , ,906586.9,1020500
